"kreis","key","year","V","P","A","total_pop","bpcr","bpcr_L","pgr_log","lcr_log","lcrpgr_log","ln_density","urban_pop_share","ln_gdp","int_migr"
"Nordwestmecklenburg","nordwestmecklenburg",2010,5370092.83137255,53938.1510026616,37246188.4109528,160423,0.0124084169857265,0.013340908647223,-0.00506210455513545,0.00734631243059107,-1.45123680291003,7.27804370227533,0.336224550112275,2.88424186340371,-4.38600006103516
"Nordwestmecklenburg","nordwestmecklenburg",2015,5560316.78431373,52864.6345569358,37246188.4109528,156270,0.0109826687549378,0.0124084169857265,-0.00402069138892011,0.00696197736601776,-1.73153736325125,7.25794024533073,0.338290359998309,3.08374315786333,1.03399995863438
"Nordwestmecklenburg","nordwestmecklenburg",2020,5816058.23137255,51289.0821268292,38038555.8552007,157975,0.0150448692259656,0.0109826687549378,-0.00605133518248213,0.00899353404348345,-1.48620655975538,7.20663291136221,0.324665815013953,3.22047458279449,5.31599998474121
"Northeim","northeim",1990,4341556,60381.1412874348,36056092.0898438,NA,0.0105246932566746,NA,0.00292030155892528,0.0134449948155999,4.60397481024112,7.42335626536509,NA,NA,NA
"Northeim","northeim",1995,4670892,61409.778638891,36056092.0898438,154186,0.0112449985632902,0.0105246932566746,0.0033784515691704,0.0146234501324606,4.32844746566886,7.44024852321094,0.398283752343864,2.84141487755985,3.20000004768372
"Northeim","northeim",2000,5017083.77254902,61181.0704500109,36093639.8423024,151112,0.0150460063252185,0.0112449985632902,-0.000746249678254026,0.0142997566469645,-19.1621612225296,7.43547644611961,0.404872349317135,2.89701634693014,-0.406000000238418
"Northeim","northeim",2005,5179890.53333333,57851.7034384663,35092065.7407399,146690,0.0175780033399606,0.0150460063252185,-0.0111909872626093,0.00638701607735133,-0.570728562858011,7.407663120323,0.394380690152473,2.93810311626643,-1.20599998235703
"Northeim","northeim",2010,4880817.25882353,50193.8009446589,32087476.2094899,139060,0.0165040241000451,0.0175780033399606,-0.0283982734146904,-0.0118942493146453,0.418837058892898,7.35518100612559,0.360950675569243,3.10548312384036,-4.79999995231629
"Northeim","northeim",2015,5013008.75686274,48453.8185016646,31085904.3344899,134896,0.012400798327239,0.0165040241000451,-0.00705607668786043,0.00534472163937856,-0.757463655202876,7.35161194784796,0.359193886413716,3.27449974016277,-0.318000054359436
"Northeim","northeim",2020,5101390.58431373,47633.8221204402,31085904.3344899,131772,0.00690899437075374,0.012400798327239,-0.00341361816183052,0.00349537620892322,-1.02395055428486,7.3345438570388,0.361486674865982,3.3655702303727,0.459999990463258
"Nürnberg","nuernberg",1990,27696782.4901961,481950.24783737,146688208.369282,NA,-0.00497480705112527,NA,0.00872169349573372,0.00374688644460844,0.429605379556305,8.09728686474655,NA,NA,NA
"Nürnberg","nuernberg",1995,28511324.6901961,485201.636799697,148000713.971205,492425,0.00445229059847915,-0.00497480705112527,0.00134473240984473,0.00579702300832386,4.31091194492234,8.09510273161772,0.985331038837787,3.49347270415062,-4.84000015258789
"Nürnberg","nuernberg",2000,29310173.2941176,477008.937384875,148000713.971205,488400,0.00893252488235508,0.00445229059847915,-0.00340586462981828,0.00552666025253681,-1.62268934711938,8.07807340846863,0.976676775972308,3.66150821027118,1.30200000405312
"Nürnberg","nuernberg",2005,29840726.7176471,484750.83532822,148186393.926689,499237,0.000367934343622179,0.00893252488235508,0.0032199579934047,0.00358789233702687,1.11426681477702,8.09291939653235,0.970983391311582,3.70892718306856,6.93599996566771
"Nürnberg","nuernberg",2010,30384259.8588235,490387.577288997,148186393.926689,505664,0.00129790850035158,0.000367934343622179,0.00231220703459345,0.00361011553494506,1.56132884336623,8.10448043170532,0.969789380475963,3.8181517998744,5.49000000953674
"Nürnberg","nuernberg",2015,31336709.4,495800.511800731,153153590.381537,509975,0.00397758574389365,0.00129790850035158,0.00219551987287644,0.00617310561677009,2.81168286975351,8.08248765428915,0.972205523409444,3.98545934902244,1.38799996376037
"Nürnberg","nuernberg",2020,32036831.3254902,514860.864713352,154154605.274115,515543,-0.00312541228748949,0.00397758574389365,0.00754460933683701,0.00441919704934752,0.585742329661859,8.11369594837545,0.99867686053996,4.10808311843379,-2.87400002479553
"Nürnberger Land","nuernbergerland",1990,8242279.10980392,100842.562547241,86266550.3861405,NA,0.00558201410298932,NA,0.0216308472971422,0.0272128614001315,1.25805804212426,7.06387386695231,NA,NA,NA
"Nürnberger Land","nuernbergerland",1995,8709310.78039216,105039.128829825,87990295.447909,166156,0.00286866782346575,0.00558201410298932,0.00815448445049739,0.0110231522739631,1.35179021321094,7.08486168584698,0.632171747212409,2.83085757638219,6.53000020980835
"Nürnberger Land","nuernbergerland",2000,9624596.16078432,111904.460941428,94997421.776034,168024,0.00732334404783648,0.00286866782346575,0.0126625087381485,0.0199858527859849,1.5783485878887,7.0715510069011,0.666002838531567,3.00469203004815,3.91399993896484
"Nürnberger Land","nuernbergerland",2005,9757990.11372549,107824.457358346,91994399.1393153,168389,0.0101810992639703,0.00732334404783648,-0.00742819400895957,0.00275290525501068,-0.370602228709999,7.06653209261357,0.640329578288049,3.06665657990906,2.43800008296967
"Nürnberger Land","nuernbergerland",2010,10535780.7843137,110666.381175988,95998449.901034,166260,0.0101350238050792,0.0101810992639703,0.00520311812064302,0.0153381419257222,2.94787501841812,7.04994333501889,0.665622405725899,3.22167189999725,0.98000001013279
"Nürnberger Land","nuernbergerland",2015,11129232.8352941,112140.573802424,98339582.3578087,167643,0.00831299407536529,0.0101350238050792,0.00264662140246154,0.0109596154778269,4.14098346957888,7.03908187145047,0.668924880862449,3.4058531729478,3.25599999427795
"Nürnberger Land","nuernbergerland",2020,11561543.3098039,112539.737511012,98339582.3578087,171143,0.00691118986047324,0.00831299407536529,0.000710634814790435,0.0076218246752637,10.7253747165643,7.04263504552442,0.657577216193545,3.45030496303297,3.77599997520447
"Oberallgäu","oberallgaeu",1990,3370636.95294118,45239.3720046788,40352491.5048139,NA,0.00564841146643499,NA,0.00831839713099254,0.0139668085974275,1.6790264251018,7.02206990857548,NA,NA,NA
"Oberallgäu","oberallgaeu",1995,3907246.6627451,49119.2547760537,44423296.3188917,144637,0.0130895743633384,0.00564841146643499,0.0164566684984608,0.0295462428617992,1.79539636862483,7.0082423675062,0.339603661414808,2.83262492221228,0.150000005960464
"Oberallgäu","oberallgaeu",2000,4458981.67843137,52886.6774303106,47978768.0051394,147405,0.0116374237234715,0.0130895743633384,0.0147800701004068,0.0264174938238783,1.78737270151048,7.00514816188726,0.358784827043252,2.96578838931962,2.81199998855591
"Oberallgäu","oberallgaeu",2005,4821480.78039216,54080.6616557875,49979972.8488894,150507,0.0111670952598179,0.0116374237234715,0.00446504073813918,0.0156321359979572,3.50100635464121,6.98660956323424,0.35932323184827,3.05588618559776,4.10599994659424
"Oberallgäu","oberallgaeu",2010,5168281.3254902,55338.6496177095,50980550.0656863,149926,0.0092928396465344,0.0111670952598179,0.0045989812165055,0.0138918208630399,3.02063005023436,6.98978266276116,0.369106423286885,3.19499287815383,1.01599997580051
"Oberallgäu","oberallgaeu",2015,5479348.65882353,56969.6505250909,51981136.0520144,152672,0.00587978567338592,0.0092928396465344,0.00580942132086829,0.0116892069942543,2.01211211042052,6.99939307355363,0.373150613898363,3.36453339992867,1.78000000715256
"Oberallgäu","oberallgaeu",2020,5637898.31764706,57484.321429447,51981136.0520144,156308,0.00390631212149588,0.00587978567338592,0.00179871214470394,0.00570502426619988,3.17172721771937,7.00838663427715,0.367763143469605,3.50405476710186,3.02000002861023
"Oberbergischer Kreis","oberbergischer",1990,10391909,183043.069057801,155953076.919654,NA,0.0270299667252429,NA,0.00551785488331384,0.0325478216085567,5.89863675229704,7.06792158114883,NA,NA,NA
"Oberbergischer Kreis","oberbergischer",1995,11978352,194617.7722141,160959960.708716,280914,0.0161514961482713,0.0270299667252429,0.0122632034569992,0.0284146996052705,2.31706989979465,7.09763712865525,0.692801968624204,3.00716662855169,9.86999988555908
"Oberbergischer Kreis","oberbergischer",2000,13340782.7529412,197398.471245272,161001045.21232,288170,0.0187075610476773,0.0161514961482713,0.00283737800786363,0.0215449390555409,7.59325651916322,7.11156880453465,0.6850070140725,3.12982604473051,5.04000000953674
"Oberbergischer Kreis","oberbergischer",2005,14141940.8980392,188721.843930393,158998414.655679,289836,0.0206538749682077,0.0187075610476773,-0.008990035349118,0.0116638396190896,-1.29741866034308,7.07913525330291,0.65113320612482,3.1809662391163,1.77799997329712
"Oberbergischer Kreis","oberbergischer",2010,15292967.1921569,185984.627265549,159999829.450601,280840,0.0185716665339736,0.0206538749682077,-0.0029220369169343,0.0156496296170394,-5.35572618071451,7.05824655087024,0.662244079424402,3.28989331778857,-3.5159999370575
"Oberbergischer Kreis","oberbergischer",2015,16357680.0588235,185213.480005977,160263659.386416,273452,0.0142918737520164,0.0185716665339736,-0.000830983082990299,0.0134608906690261,-16.1987541558451,7.05244405460582,0.677316238337907,3.51631018422945,-0.286000025272367
"Oberbergischer Kreis","oberbergischer",2020,16980688.7176471,183471.374531081,161265063.126651,271699,0.00936593454210418,0.0142918737520164,-0.00189008951053732,0.00747584503156686,-3.95528623903194,7.03676457115021,0.67527438279523,3.57766855035847,0.850000005960463
"Oberhausen","oberhausen",1990,12439164.8235294,216569.031176293,69370465.5894187,NA,0.00270458944093499,NA,0.000213788144185722,0.0029183775851207,13.6507924526696,8.04620341724417,NA,NA,NA
"Oberhausen","oberhausen",1995,12950263.0078431,218147.18720672,69370465.5894187,224397,0.00660109808450996,0.00270458944093499,0.00145213166353332,0.00805322974804327,5.54579860096722,8.05346407556184,0.972148411996241,2.83966312357632,-3.83999991416931
"Oberhausen","oberhausen",2000,13470270.9490196,215400.540873254,69370465.5894187,222151,0.0104079475384718,0.00660109808450996,-0.00253414597998305,0.00787380155848874,-3.10708286763394,8.04079334566192,0.969613194958625,2.98011091977432,0.951999974250794
"Oberhausen","oberhausen",2005,13712285.6627451,212254.451891644,69370465.5894187,218898,0.00650411309581513,0.0104079475384718,-0.00294269520220617,0.00356141789360895,-1.21025714485786,8.02607986965089,0.96965002828552,3.065258361112,0.253999991714954
"Oberhausen","oberhausen",2010,13956964.9490196,207403.682625411,69370465.5894187,212945,0.00816104328427507,0.00650411309581513,-0.00462374958773641,0.00353729369653865,-0.765027090982744,8.00296112171221,0.973977706099751,3.13723187556412,-1.71200001239777
"Oberhausen","oberhausen",2015,14194999.3882353,204502.988578873,69370465.5894187,210934,0.00619910919858176,0.00816104328427507,-0.00281689246672444,0.00338221673185732,-1.2006907511774,7.98887665937859,0.969511736272356,3.31998732072006,1.45000003874302
"Oberhausen","oberhausen",2020,14401722.5176471,209258.033691401,69370465.5894187,209566,-0.00170548801758186,0.00619910919858176,0.00459710239387153,0.00289161437628966,0.629008042140743,8.01186217134795,0.99853045671245,3.30248141995095,1.30200000405312
"Oberhavel","oberhavel",1990,10145677.8156863,121909.803872323,101040620.183195,NA,0.0101294830700572,NA,0.0030554463546059,0.0131849294246631,4.31522203123861,7.09551412174699,NA,NA,NA
"Oberhavel","oberhavel",1995,11568324.9411765,126966.86177188,107051246.140227,170505,0.0181156616313511,0.0101294830700572,0.00812893253901461,0.0262445941703657,3.22854126841445,7.07837374476356,0.744651838784081,2.51122393333461,18.0400009155273
"Oberhavel","oberhavel",2000,12881347.1921569,130826.754890542,109054790.339445,192123,0.0155123422942211,0.0181156616313511,0.00598956894374148,0.0215019112379626,3.58989293552252,7.08977882558024,0.680953112800353,2.7100481859985,27.1200000762939
"Oberhavel","oberhavel",2005,13540933.4980392,133858.884810069,109772122.51111,200184,0.00540494350799997,0.0155123422942211,0.00458243608440108,0.00998737959240099,2.17949130297719,7.10613482210534,0.668679239150325,2.89148227758328,10.5020000457764
"Oberhavel","oberhavel",2010,14445640.5568627,139547.465495049,114832306.595067,203124,0.00461136348579913,0.00540494350799997,0.00832373024239556,0.0129350937281947,1.5540020341255,7.10268721618628,0.68700628923736,3.01062084846451,6.08800005912781
"Oberhavel","oberhavel",2015,15622354.2352941,144833.160295581,119841245.579442,207524,0.00822650228059644,0.00461136348579913,0.00743553269334995,0.0156620349739464,2.10637699003784,7.09716982687986,0.697910411786497,3.19458311666515,8.92400012016296
"Oberhavel","oberhavel",2020,16449818.9215686,143266.804588255,120843036.47788,214234,0.0124970840136405,0.00822650228059644,-0.00217476061366222,0.0103223233999782,-4.74641821961074,7.07797145292488,0.668739810619487,3.28840185904892,9.5159999847412
"Oberspreewald-Lausitz","oberspreewaldlausitz",1990,7754744.70588235,83865.4471550613,72866833.0412952,NA,0.0128167890845624,NA,0.000424617136465579,0.013241406221028,31.1843425144039,7.04833540361163,NA,NA,NA
"Oberspreewald-Lausitz","oberspreewaldlausitz",1995,8524255.76470588,83578.4891377644,73868411.5569202,156758,0.0196076715682362,0.0128167890845624,-0.000685502991815978,0.0189221685764203,-27.6033347809223,7.03125617091264,0.533168891780734,2.57413777479331,-3.59999990463257
"Oberspreewald-Lausitz","oberspreewaldlausitz",2000,9317593.89411765,80712.6773543757,73868345.1702014,145110,0.0247758470352368,0.0196076715682362,-0.0069781049414726,0.0177977420937642,-2.55051224408906,6.99636654492162,0.556217196295057,2.63404480969952,-9.27600002288819
"Oberspreewald-Lausitz","oberspreewaldlausitz",2005,8394241.59215686,66615.5500737995,63853064.4377796,132032,0.0175198273903504,0.0247758470352368,-0.0383915240849986,-0.0208716966946482,0.54365376712939,6.95010873821291,0.504540945178438,2.80396627179526,-12.9539999008179
"Oberspreewald-Lausitz","oberspreewaldlausitz",2010,8525320.89019608,60864.1761906644,62851485.9221546,121679,0.021157598130741,0.0175198273903504,-0.0180586546280645,0.00309894350267651,-0.171604339664402,6.8756254636124,0.500202797447911,2.96784710929014,-9.45200014114379
"Oberspreewald-Lausitz","oberspreewaldlausitz",2015,7664043,51900.5393615123,54081980.8691406,112450,0.0105629134129154,0.021157598130741,-0.0318631158608934,-0.021300202447978,0.668490882717482,6.86658340186067,0.461543257994774,3.23946247641404,-4.01599998474121
"Oberspreewald-Lausitz","oberspreewaldlausitz",2020,6789423,45165.6312253447,47071528.6230469,108396,0.00356381294043798,0.0105629134129154,-0.0277985511902206,-0.0242347382497826,0.871798608637858,6.86642337505835,0.416672489993586,3.33861251730005,0.134000003337861
"Odenwaldkreis","odenwald",1990,3343418.04705882,50581.9646018475,34573323.2228592,NA,0.0146852975769597,NA,0.0025484361137494,0.0172337336907091,6.76247428677106,7.28826798137878,NA,NA,NA
"Odenwaldkreis","odenwald",1995,3626216.45882353,52088.0902103641,34573323.2228592,98305,0.0103709819840514,0.0146852975769597,0.00586824917070763,0.016239231154759,2.76730429849842,7.31760922723232,0.529862064089966,2.79422792067474,2.34999990463257
"Odenwaldkreis","odenwald",2000,3921674.87058824,52874.4453395304,34573323.2228592,99667,0.0126690398265688,0.0103709819840514,0.00299676389240458,0.0156658037189734,5.22757356983612,7.33259304669434,0.53051105520915,2.87751166792704,3.76000003814697
"Odenwaldkreis","odenwald",2005,4360054.61176471,53837.6207204737,38577713.8087967,100174,0.0175826824098066,0.0126690398265688,0.00361046908216842,0.0211931514919751,5.86991634872181,7.24105302440539,0.537441059760753,3.03350965992768,2.76800010204315
"Odenwaldkreis","odenwald",2010,4576278.70980392,53207.4116346341,38577713.8087967,97032,0.0120352731548352,0.0175826824098066,-0.00235495792105728,0.00968031523377794,-4.11061070230584,7.2292782348001,0.548349118173737,3.08053289627373,-3.45599994659424
"Odenwaldkreis","odenwald",2015,4814440.96078431,53495.4142755478,39578801.5236405,97000,0.00906710861534045,0.0120352731548352,0.00107964653361365,0.0101467551489541,9.3982195404196,7.20905755486607,0.551499116242761,3.2220707127227,-2.14199998378754
"Odenwaldkreis","odenwald",2020,4900428.19215686,53158.0170594639,39578801.5236405,96754,0.00480593131810179,0.00906710861534045,-0.00126540079353572,0.00354053052456606,-2.79795187631683,7.20273055089839,0.549414154034602,3.22961793951501,0.342000005021692
"Oder-Spree","oderspree",1990,8816761.89019608,94264.3755450101,67800897.8031365,NA,0.00583442575325475,NA,0.0015261276537434,0.00736055340699818,4.82302603517055,7.23728318256306,NA,NA,NA
"Oder-Spree","oderspree",1995,9482295.36862745,95746.284949666,68802542.7054802,190839,0.0114346514039963,0.00583442575325475,0.00311969749059594,0.0145543488945922,4.66530775450665,7.23821640462402,0.501712359369238,2.59301338255432,-4.21999979019165
"Oder-Spree","oderspree",2000,10195142.9019608,95516.0916684203,69804196.4457146,196453,0.0149784203465772,0.0114346514039963,-0.000481419077736278,0.0144970012688409,-30.1130593681673,7.22135588246029,0.486203273395776,2.79850010867068,-4.37000005245209
"Oder-Spree","oderspree",2005,10562953.2431373,92229.0885802196,69804196.4457146,190728,0.0140921277662216,0.0149784203465772,-0.00700383145418483,0.00708829631203672,-1.01205980732181,7.18633672518936,0.483563444172956,2.8713021865355,-10.3700002670288
"Oder-Spree","oderspree",2010,10924121.4627451,89152.515371429,69221766.2203623,183859,0.0135094872584817,0.0140921277662216,-0.00678540324182954,0.00672408401665215,-0.990963068370149,7.16078848401739,0.484896118065632,2.92852356465944,-7.21600008010864
"Oder-Spree","oderspree",2015,11300739.0705882,87307.3932533798,69221766.2203623,182397,0.0109616434838255,0.0135094872584817,-0.00418268236031467,0.00677896112351083,-1.62072099660966,7.13987507221582,0.478666827049676,3.12412547825723,-28.8979995727539
"Oder-Spree","oderspree",2020,11595351.9490196,84931.4335136826,68325564.5496936,179276,0.01066541528931,0.0109616434838255,-0.00551817614798544,0.0051472391413246,-0.932779056573563,7.12531555090815,0.473746812254192,3.31090790474782,-21.87799949646
"Offenbach","offenbach",1990,20888918.0352941,292918.530645497,143139057.583797,NA,0.00209189665643788,NA,0.00524328525502528,0.00733518191146313,1.39896678412317,7.62383320851959,NA,NA,NA
"Offenbach","offenbach",1995,22032299.1254902,304872.032087829,147591488.832119,328782,0.00265862685384379,0.00209189665643788,0.00799952073810981,0.0106581475919536,1.3323482669628,7.63319915385684,0.927277138309972,3.13679774364786,1.3400000333786
"Offenbach","offenbach",2000,23044371.4039216,312643.196470327,147591488.832119,335030,0.00394831177149925,0.00265862685384379,0.00503409425747158,0.00898240602897079,1.78431423202677,7.6583696251442,0.933179704713986,3.25886549067712,2.92399997711182
"Offenbach","offenbach",2005,23616192.1803922,314684.987458331,147591488.832119,337481,0.00360030629804274,0.00394831177149925,0.00130190114211656,0.00490220744015934,3.76542218266249,7.66487913085478,0.932452456459271,3.38574530809603,-0.00800001025199917
"Offenbach","offenbach",2010,24346257.8196078,319078.660807926,150594970.570401,338061,0.00331600185706931,0.00360030629804274,0.00277311187100439,0.00608911372807368,2.19576923374111,7.65859901811327,0.943849366853691,3.5001372972672,0.760000002384185
"Offenbach","offenbach",2015,25045713.9686275,325017.374250404,153079358.36618,347357,0.0019767153898665,0.00331600185706931,0.00368819642809251,0.00566491181795903,1.53595718894204,7.66067745005974,0.935686841636715,3.6691868518927,2.3639999628067
"Offenbach","offenbach",2020,25624496.9215686,324378.747058175,152625732.025069,356542,0.00496258515136937,0.0019767153898665,-0.000393366930998493,0.00456921822037086,-11.6156643080614,7.66167835580759,0.909791124350497,3.67958643415453,1.28200000524521
"Offenbach Am Main","offenbachammain",1990,5264087.35294118,103269.847206634,30544613.0272786,NA,-0.0093637556956119,NA,0.0129761616967702,0.00361240600115831,0.278387868891727,8.12591238002891,NA,NA,NA
"Offenbach Am Main","offenbachammain",1995,5404561.41176471,105129.286906689,30544613.0272786,116533,0.00169801122647749,-0.0093637556956119,0.00356909169358212,0.00526710292005963,1.47575444181802,8.14375783849682,0.902141770199767,3.34533227840248,-7.53999996185303
"Offenbach Am Main","offenbachammain",2000,5592293.44313725,105952.093763636,31545786.8554036,117535,0.00527000529213578,0.00169801122647749,0.00155922994599008,0.00682923523812584,4.37987691019454,8.11930228389576,0.90145142947748,3.58045868815334,-1.817999958992
"Offenbach Am Main","offenbachammain",2005,5689924.15294118,106753.154252061,31545786.8554036,119430,0.00195505714180171,0.00527000529213578,0.00150643067461903,0.00346148781642077,2.29780757570949,8.12683443726886,0.893855432069508,3.56586397301905,-0.416000008583068
"Offenbach Am Main","offenbachammain",2010,5789584.4745098,106707.886314237,31545786.8554036,120435,0.00355754756254779,0.00195505714180171,-8.48266051411054e-05,0.00347272095740669,-40.9390538691247,8.12641030424315,0.88602056141684,3.57178373370072,-1.79199999570847
"Offenbach Am Main","offenbachammain",2015,5886840.56862745,107954.466511661,31687129.9005783,123734,0.00100889192342035,0.00355754756254779,0.00232289303491682,0.00333178495833721,1.43432560529268,8.13355420921487,0.872472129824148,3.61926142404065,-6.36599998474122
"Offenbach Am Main","offenbachammain",2020,5973160.99607843,112643.3245855,31687129.9005783,130892,-0.00559201112936725,0.00100889192342035,0.0085033750531137,0.00291136392374647,0.342377456664153,8.17607108448044,0.860582194370166,3.58546148645479,-3.81199998855591
"Oldenburg","oldenburg|L",1990,3486510.96862745,39635.6327145404,40040365.763557,NA,0.0124097438932838,NA,0.0359217593718491,0.0483315032651328,1.3454659267889,6.8975957193153,NA,NA,NA
"Oldenburg","oldenburg|L",1995,4463762.87843137,46277.5986924811,43045933.0487132,112922,0.0184322213109095,0.0124097438932838,0.030985896956087,0.0494181182669966,1.59485840726288,6.98014553745704,0.40981915563381,2.64404484943647,15.0799999237061
"Oldenburg","oldenburg|L",2000,5215868.89411765,49181.0575686052,46051414.0936351,121017,0.0189726115637487,0.0184322213109095,0.0121701052244609,0.0311427167882096,2.55895213836076,6.97350534955951,0.40639792399915,2.77383797021473,12.5140001296997
"Oldenburg","oldenburg|L",2005,5596233.60784314,49185.2013138868,46051414.0936351,125731,0.0140607722206907,0.0189726115637487,1.68502709411497e-05,0.0140776224916318,835.45377642879,6.97358960091422,0.391193908533988,2.79300390231037,6.98200006484986
"Oldenburg","oldenburg|L",2010,6077066.07843137,49873.7781369062,47053187.3065257,127282,0.0137051281468129,0.0140607722206907,0.00278051689038245,0.0164856450371954,5.92898575592822,6.96597204868151,0.391836851533651,2.90471288770142,2.80000001341104
"Oldenburg","oldenburg|L",2015,7323737.46666667,56652.4324366614,57062060.2070236,128608,0.011831841158725,0.0137051281468129,0.025487909626417,0.037319750785142,1.46421386971891,6.90055075240588,0.440504730939455,3.11839231328464,2.67800000905991
"Oldenburg","oldenburg|L",2020,6138583.30980392,45807.5502197449,45049466.2030101,131467,0.0071918397453863,0.011831841158725,-0.0424971990081659,-0.0353053592627796,0.830769088004968,6.92444307348082,0.34843382917192,3.25347043720482,2.01400004625321
"Oldenburg (Oldb)","oldenburg|S",1990,10768967.827451,144437.57769682,70935266.7384574,NA,0.0123135793108684,NA,0.00593933416292903,0.0182529134737974,3.07322554567226,7.6188349798644,NA,NA,NA
"Oldenburg (Oldb)","oldenburg|S",1995,11871081.7490196,149918.608012881,72939009.9415824,151382,0.0120383162096876,0.0123135793108684,0.00744902152391547,0.019487337733603,2.61609362666464,7.62822420087514,0.990333117628789,3.40916554374249,-6.71999979019165
"Oldenburg (Oldb)","oldenburg|S",2000,12999525.1647059,154222.541843089,73940895.9181449,154832,0.0125006781780556,0.0120383162096876,0.00566082052340457,0.0181614987014601,3.20828025307845,7.64288584491862,0.996063745498919,3.49499128410298,-14.6520002365112
"Oldenburg (Oldb)","oldenburg|S",2005,13691245.1921569,156609.233776115,74942764.1993949,158565,0.00729733015668576,0.0125006781780556,0.00307142194159861,0.0103687520982844,3.37588006318913,7.64478434670249,0.987665839095104,3.54066947561407,-8.3219999551773
"Oldenburg (Oldb)","oldenburg|S",2010,14409431.7411765,159974.887074796,75944634.7072074,162173,0.00597265629609649,0.00729733015668576,0.00425262024529711,0.0102252765413936,2.40446500077253,7.65276754200119,0.986445876161854,3.64727587642161,1.69200006127357
"Oldenburg (Oldb)","oldenburg|S",2015,15069815.1921569,163345.89193721,75944634.7072074,163830,0.00479152666165815,0.00597265629609649,0.00417062835195209,0.00896215501361029,2.14887404422298,7.67362068376095,0.997045058519261,3.75161948751784,5.12600002288819
"Oldenburg (Oldb)","oldenburg|S",2020,15600146.4392157,162713.778721592,75944634.7072074,169605,0.00769276848460752,0.00479152666165815,-0.000775458070286759,0.00691731041432075,-8.92028941263424,7.66974339340951,0.959368996913957,3.8901862733894,2.13599996380508
"Olpe","olpe",1990,5057622,83451.7000476192,62109112.4051241,NA,0.028205874078458,NA,0.0200691633666558,0.0482750374451138,2.40543347837414,7.20313058515587,NA,NA,NA
"Olpe","olpe",1995,5785358,87233.4469171511,64111926.5262178,138115,0.0180228059139726,0.028205874078458,0.0088639601970463,0.0268867661110188,3.03326792013103,7.21571269404744,0.631600093524607,3.03831276130154,4.80000019073486
"Olpe","olpe",2000,6698530,91846.7328968635,65981260.1157973,141207,0.0190048876636279,0.0180228059139726,0.010306683621445,0.0293115712850729,2.84393820181738,7.23850575595642,0.650440366956762,3.16547508033263,3.97599999904633
"Olpe","olpe",2005,7255522,90761.3342497386,66982652.7915786,141776,0.0183525230341289,0.0190048876636279,-0.00237757607664773,0.0159749469574812,-6.71900559329531,7.21155496733372,0.64017417792672,3.27412130198191,0.411999973654748
"Olpe","olpe",2010,7881003,90435.6219560062,68985493.4556411,138961,0.0172574937199136,0.0183525230341289,-0.000719024538534295,0.0165384691813794,-23.0012583646901,7.17849727422912,0.650798583458713,3.38676032354393,-2.35
"Olpe","olpe",2015,8404458,90351.3046064717,68985493.4556411,136365,0.0130479761763339,0.0172574937199136,-0.00018655631189997,0.012861419864434,-68.9412206611921,7.17756449266962,0.662569608084711,3.57206470380948,-4.59199991226196
"Olpe","olpe",2020,8699214,89166.628924449,68985493.4556411,133362,0.00953379988258761,0.0130479761763339,-0.00263972040345767,0.00689407947912992,-2.61167033830539,7.16436589065233,0.668605966650537,3.68912938091796,-3.482000041008
"Ortenaukreis","ortenau",1990,21498098.227451,239302.25709837,193538137.980358,NA,0.00232427448840511,NA,0.00956377906401812,0.0118880535524233,1.24302887727193,7.12000811738398,NA,NA,NA
"Ortenaukreis","ortenau",1995,23261209.7764706,251629.401241789,203546097.257701,399133,0.00571854639118016,0.00232427448840511,0.0100459896248443,0.0157645360160244,1.56923674070277,7.11982015268175,0.630439981764948,3.17304125338062,6.25
"Ortenaukreis","ortenau",2000,26065068.9568627,268976.914135666,222501992.548173,408126,0.00942814544885718,0.00571854639118016,0.0133336359562275,0.0227617814050846,1.70709485993232,7.09744477700525,0.659053611227087,3.30284927828607,3.50600004196167
"Ortenaukreis","ortenau",2005,27778472.8901961,276632.577816414,231938025.967084,416410,0.00712013270257089,0.00942814544885718,0.00561292739149389,0.0127330600940648,2.26852392805956,7.08397526427295,0.66432741244546,3.38574530809603,3.14000005722046
"Ortenaukreis","ortenau",2010,29822083.3568627,285466.059321981,240945318.262006,417513,0.00791097167520763,0.00712013270257089,0.00628658973508196,0.0141975614102896,2.2583884122517,7.07730840690936,0.683729750503531,3.48584490245686,0.0760000020265577
"Ortenaukreis","ortenau",2015,32043617.2588235,295290.642193779,248951873.037397,420106,0.0076023768259084,0.00791097167520763,0.00676739172042423,0.0143697685463326,2.12338359296746,7.07845578126991,0.702895560153339,3.61899330619563,1.3660000115633
"Ortenaukreis","ortenau",2020,33681918.6784314,296384.097369419,252955003.066693,432580,0.00923340026191058,0.0076023768259084,0.000739228057156303,0.00997262831906689,13.4905976883914,7.06619989894654,0.685154416222247,3.7094171501773,2.1979999601841
"Osnabrück","osnabrueck|L",1990,13228232.2941176,172564.707754454,134552621.282112,NA,0.0135935318834022,NA,0.00453264970616423,0.0181261815895664,3.99902546294622,7.15657220370457,NA,NA,NA
"Osnabrück","osnabrueck|L",1995,15458737.8666667,184654.128604448,145561923.532816,342808,0.0176217657708233,0.0135935318834022,0.0135424433161572,0.0311642090869805,2.30122499754525,7.14563819174842,0.538651748513595,2.77944023507539,-95.5899963378906
